Orthogroup	gene_id	Accession_number	db_source	pident	alnlen	qcovhsp	scovhsp	evalue	bitscore
OG0001103	HTCC1002_00026	Q4FLB2	TrEMBL	100	75	100	100	6.09e-41	137
OG0001104	HTCC1002_00711	Q1V1W8	TrEMBL	100	382	100	100	4.2999999999999995e-271	744
OG0001105	HTCC1062_00774	Q4FMK7	TrEMBL	100	277	100	100	2.2899999999999998e-213	590
OG0001106	HTCC9565_00865	A0ABX1T2L5	TrEMBL	100	446	100	100	0	950
OG0001107	HTCC9565_00226	A0ABX1SZ23	TrEMBL	100	250	100	100	2.6099999999999993e-176	494
OG0001108	HTCC1002_01225	Q4FPN9	TrEMBL	100	99	100	100	2.7599999999999996e-57	181
OG0001109	HTCC9565_00793	A0ABX1T0K5	TrEMBL	100	349	100	100	4.829999999999999e-249	686
OG0001110	HTCC1062_01217	Q4FLC8	TrEMBL	100	326	100	100	1.0199999999999997e-227	630
OG0001111	HTCC1002_00853	Q1V1I6	TrEMBL	100	653	100	100	0	1286
OG0001112	ARS1_00352	B3T210	TrEMBL	86.4	206	100	100	3.2899999999999994e-130	374
OG0001113	HTCC1002_00069	Q1UZR0	TrEMBL	100	447	100	100	0	902
OG0001114	HTCC1002_00023	Q4FLA9	TrEMBL	100	180	100	100	2.4e-117	339
OG0001115	NP1_01439	A0A6H1Q4W1	TrEMBL	100	147	100	100	5.4e-98	287
OG0001116	HTCC9565_00475	A0ABX1SZQ3	TrEMBL	100	844	100	100	0	1532
OG0001117	AG-439-D15_00191	A4GJL6	TrEMBL	98.4	497	100	100	0	985
OG0001118	AG-390-G13_00502	E7C6F1	TrEMBL	95.9	314	100	98.4	2.54e-198	555
OG0001119	AG-439-E23_00716	A0A382Y1Z5	TrEMBL	94	83	16	100	3.4299999999999996e-45	163
OG0001120	HTCC1062_00829	Q4FMF2	TrEMBL	100	339	100	100	7.949999999999999e-243	669
OG0001121	HTCC1013_00666	Q4FNZ7	TrEMBL	100	511	100	100	0	1056
OG0001122	HTCC1040_01161	Q4FL22	TrEMBL	96	50	100	100	1.61e-23	92
OG0001123	NP1_00426	A0A6H1Q1K1	TrEMBL	100	98	100	100	3.9399999999999996e-61	190
OG0001124	HTCC1002_01362	Q4FL34	TrEMBL	100	159	100	100	1.19e-100	295
OG0001125	AG-439-B12_00466	A0A382KXI7	TrEMBL	89.4	188	90	100	3.6299999999999997e-126	363
OG0001126	AG-422-E09_00106	A4GJQ0	TrEMBL	100	335	100	100	3.8499999999999995e-257	705
OG0001127	AG-899-D19_01235	A0A382W2X6	TrEMBL	97.1	175	98.9	77.4	3.41e-113	330
OG0001128	NP1_00706	A0A6H1Q392	TrEMBL	100	216	100	100	5.78e-163	457
OG0001129	HTCC9565_00757	A0ABX1T3I9	TrEMBL	100	470	100	100	0	899
OG0001130	NP1_00005	A0A6H1Q1P1	TrEMBL	100	357	100	100	5.71e-236	654
OG0001131	HTCC9565_00824	A0ABX1T0N5	TrEMBL	100	139	100	100	5.73e-105	304
OG0001132	NP1_00348	A0A6H1Q2Z8	TrEMBL	100	258	100	100	2.9199999999999996e-177	497
OG0001134	HTCC1002_01300	Q1V091	TrEMBL	100	297	100	100	2.95e-201	561
OG0001135	HTCC1002_00851	Q1V1I8	TrEMBL	100	334	100	100	7.029999999999999e-239	659
OG0001136	HTCC1013_00137	Q4FMI0	TrEMBL	100	136	100	100	6.009999999999998e-101	294
OG0001137	AG-464-P13_01250	A0A382T5Q7	TrEMBL	95.7	301	74.7	100	5.999999999999999e-211	590
OG0001138	AG-919-N17_00820	A4GJK9	TrEMBL	100	62	100	100	1.5e-33	118
OG0001139	HTCC1016_00231	Q4FNW8	TrEMBL	100	239	100	100	2.2499999999999996e-176	493
OG0001140	HTCC1002_00042	Q1UZU0	TrEMBL	100	156	100	100	2.83e-102	299
OG0001141	HTCC9565_00205	A0ABX1T2G9	TrEMBL	100	318	100	100	2.9199999999999997e-223	618
OG0001142	HTCC9565_00191	A0ABX1SYZ6	TrEMBL	100	553	100	100	0	1016
OG0001143	HTCC1062_00879	Q4FMA2	TrEMBL	100	45	100	100	5.54e-22	87.8
OG0001144	HTCC9565_00229	A0ABX1T336	TrEMBL	100	461	100	100	0	912
OG0001146	NP1_00431	A0A6H1Q1B9	TrEMBL	100	75	100	100	1.6099999999999998e-45	149
OG0001147	HTCC9565_00297	A0ABX1T0P4	TrEMBL	100	33	100	100	4.18e-8	52
OG0001148	HTCC1002_01313	Q1V078	TrEMBL	100	253	100	100	2.6699999999999997e-166	469
OG0001150	AG-426-O05_00123	A0A382S3F4	TrEMBL	93.7	95	12.9	100	3.4e-56	196
OG0001151	AG-430-B09_01152	Q4FN45	Swiss-Prot	100	41	100	100	2.24e-20	77
OG0001152	HTCC9565_00877	A0ABX1T2B1	TrEMBL	100	121	100	100	7.96e-65	201
OG0001153	HTCC1002_00850	Q1V1I9	TrEMBL	100	773	100	100	0	1465
OG0001154	AG-895-F17_01026	A0A382DGE7	TrEMBL	86	300	100	100	4.44e-193	540
OG0001155	HTCC1002_01319	Q1V072	TrEMBL	100	388	100	100	1.0199999999999999e-297	812
OG0001156	HTCC1013_01298	Q4FPI7	TrEMBL	100	339	100	100	2.55e-239	660
OG0001157	HTCC1002_01120	A0ABX1T0K3	TrEMBL	100	37	100	100	2.73e-10	57.8
OG0001158	HIMB1509_00744	A0A9D1USG9	TrEMBL	88	25	5.2	22.7	8.62e-4	49.7
OG0001159	ME-17_00747	A0A845S6P9	TrEMBL	95.3	190	100	100	1.14e-129	371
OG0001160	HTCC9565_01333	A0ABX1T3Z3	TrEMBL	100	288	100	100	1.8599999999999998e-204	568
OG0001161	NP1_00022	A0A6H1PZW7	TrEMBL	100	164	100	100	1.81e-111	323
OG0001162	NP1_00545	A0A6H1Q1J0	TrEMBL	100	399	100	100	1.2e-297	813
OG0001163	NP1_00455	A0A6H1Q2K5	TrEMBL	100	323	100	100	1.3399999999999999e-226	627
OG0001165	AG-892-J03_01096	A0A382Z0G2	TrEMBL	90.9	22	12.5	10	2.02e-5	53.9
OG0001166	ME-33_01001	A0A966HNZ4	TrEMBL	95	706	100	100	0	1316
OG0001167	ME-33_01000	A0A845S7J5	TrEMBL	95.8	497	100	100	0	927
OG0001168	HTCC9565_01297	A0ABX1T1Z4	TrEMBL	100	48	100	100	3.91e-21	85.9
OG0001169	MiE-29_00995	A0A966HMU4	TrEMBL	89.8	166	99.4	99.4	1.15e-95	283
OG0001170	HTCC1062_00456	Q4FNG5	Swiss-Prot	100	368	100	100	2.08e-260	710
OG0001171	NP1_00363	A0A6H1Q116	TrEMBL	100	359	100	100	7.279999999999999e-240	664
OG0001172	MiE-29_01006	A0A845S939	TrEMBL	97.8	275	100	100	5.36e-202	561
OG0001173	HTCC9565_00973	A0ABX1T4M6	TrEMBL	100	443	100	100	1.4199999999999998e-300	824
OG0001174	HTCC1013_00146	Q4FMI9	Swiss-Prot	100	193	100	100	2.7699999999999998e-132	371
OG0001175	NP1_00687	A0A6H1Q1X2	TrEMBL	100	413	100	100	1.7e-295	809
OG0001176	ARS1_00741	A0A381YDI2	TrEMBL	89.7	351	90.2	99.4	2.699999999999999e-234	650
OG0001178	ETNP2013_S02_SV82_300m_MAG_01_00455	A0A381U664	TrEMBL	98.7	544	100	100	0	1012
OG0001179	HTCC9565_00093	A0ABX1T1N8	TrEMBL	100	163	100	100	2.5699999999999995e-106	310
OG0001180	NP1_00929	A0A6H1Q2N7	TrEMBL	100	555	100	100	0	1095
OG0001182	NP1_01220	A0A6H1Q549	TrEMBL	100	410	100	100	2.0999999999999997e-267	738
OG0001183	AG-447-N21_01238	A0A382AH50	TrEMBL	96.2	312	100	100	3.1199999999999996e-215	597
OG0001184	AH-321-A17_00476	A4GJN9	TrEMBL	100	74	58.3	100	6.34e-45	150
OG0001185	NP1_01325	A0A6H1Q4K3	TrEMBL	100	387	100	100	2.43e-259	715
OG0001186	HTCC1062_00877	Q4FMA4	TrEMBL	100	248	100	100	1.45e-172	484
OG0001187	NP1_00454	A0A6H1Q109	TrEMBL	100	169	100	100	6.7100000000000005e-105	306
OG0001188	HTCC1016_00230	Q4FNW9	TrEMBL	100	73	100	100	1.15e-44	147
OG0001189	HTCC9565_00195	A0ABX1SYZ2	TrEMBL	100	249	100	100	1.2299999999999998e-169	477
OG0001190	MiE-29_00029	A0A964V035	TrEMBL	91	368	100	100	4.19e-239	662
OG0001191	Uisw_137_00338	A0A382FNU5	TrEMBL	94.7	38	17.8	90.5	4.72e-15	76.3
OG0001192	NP1_01329	A0A6H1Q3M5	TrEMBL	100	493	100	100	0	972
OG0001193	NP1_00385	A0A6H1Q2R7	TrEMBL	100	333	100	100	2.57e-245	675
OG0001194	HTCC1002_00519	Q4FML4	TrEMBL	100	115	100	100	4.21e-82	244
OG0001195	NP1_01205	A0A6H1Q496	TrEMBL	100	337	100	100	3.47e-236	652
OG0001197	HTCC1002_01209	Q1V0H8	TrEMBL	100	310	100	100	3.1599999999999996e-223	617
OG0001198	ETNP2013_S02_SV82_300m_MAG_01_00471	A0A381ZER2	TrEMBL	100	47	100	100	2.3500000000000002e-26	99
OG0001199	HTCC1002_01318	Q4FKZ3	TrEMBL	100	195	100	100	7.1e-140	397
OG0001200	HTCC1002_01222	Q4FPL8	TrEMBL	100	583	100	100	0	1110
OG0001201	HTCC1002_01210	Q1V0H7	TrEMBL	100	257	100	100	1.0299999999999999e-181	508
OG0001202	HTCC9565_01332	A0ABX1T549	TrEMBL	100	339	100	100	9.019999999999999e-249	684
OG0001203	NP1_00831	A0A6H1Q2A6	TrEMBL	100	235	100	100	1.0599999999999999e-163	461
OG0001206	HTCC1002_01221	Q1V0G7	TrEMBL	100	518	100	100	0	961
OG0001207	HTCC1002_00058	Q1UZS4	TrEMBL	100	177	100	100	4.5900000000000005e-58	189
OG0001208	NP1_01215	A0A6H1Q4A5	TrEMBL	100	800	100	100	0	1393
OG0001209	HTCC9565_01296	A0ABX1T202	TrEMBL	100	144	100	100	1.24e-97	286
OG0001210	HTCC9565_00206	A0ABX1SZ09	TrEMBL	100	272	100	100	2.3599999999999997e-199	554
OG0001211	NP1_00720	A0A6H1Q1R2	TrEMBL	100	356	100	100	1.1799999999999999e-248	686
OG0001212	NP1_01427	A0A6H1Q3W4	TrEMBL	100	61	100	100	1.24e-36	125
OG0001213	HTCC1062_00068	Q4FPJ9	TrEMBL	100	254	100	100	7.49e-178	498
OG0001214	HTCC1013_00663	Q4FNZ4	TrEMBL	100	405	100	100	3.35e-282	775
OG0001215	AG-464-P13_00448	A0A381XB84	TrEMBL	91.7	338	100	100	1.56e-228	633
OG0001216	HTCC1002_00067	Q1UZR2	TrEMBL	100	353	100	100	1.53e-263	723
OG0001218	HTCC9565_00597	A0ABX1T010	TrEMBL	100	321	100	100	1.0999999999999998e-224	622
OG0001220	HTCC9565_00954	A0ABX1T2H3	TrEMBL	100	63	100	100	9.46e-44	144
OG0001221	NP1_00717	A0A6H1Q200	TrEMBL	100	202	100	100	9.98e-139	395
OG0001223	NP1_01221	A0A6H1Q3T1	TrEMBL	100	144	100	100	3.54e-97	285
OG0001224	HTCC1002_01301	Q1V090	TrEMBL	100	350	100	100	9.83e-254	698
OG0001225	AG-897-O16_00459	A0A382QGD2	TrEMBL	93.3	283	95.3	100	1.0399999999999998e-177	501
OG0001226	AG-390-D15_01145	A0A6H1Q1X4	TrEMBL	91.7	36	100	100	2.75e-14	67.8
OG0001227	HTCC9565_01351	A0ABX1T5Q8	TrEMBL	100	237	100	100	1.9099999999999997e-167	470
OG0001228	HTCC1013_00285	Q4FMY1	TrEMBL	100	120	100	100	3.9699999999999997e-87	258
OG0001229	HTCC9565_00231	A0ABX1T0F5	TrEMBL	100	609	100	100	0	1197
OG0001231	ME-33_00720	A0A964UYJ2	TrEMBL	95.5	199	100	100	1.08e-136	389
OG0001232	HTCC1002_00883	A0ABX1SZG6	TrEMBL	100	138	100	100	1.79e-94	278
OG0001234	HTCC9565_00380	A0ABX1T2Y6	TrEMBL	100	197	100	100	2.1899999999999998e-135	386
OG0001235	HTCC1002_00076	Q1UZQ3	TrEMBL	100	55	98.2	100	1.4600000000000002e-26	100
OG0001236	HTCC9565_00209	A0ABX1SZ08	TrEMBL	100	322	100	100	1.6899999999999995e-224	622
OG0001237	NP1_00532	A0A6H1Q1U5	TrEMBL	100	161	100	100	2.48e-103	302
OG0001238	HTCC9565_00381	A0ABX1SZH1	TrEMBL	100	457	100	100	0	935
OG0001239	HTCC1002_00466	Q1V2L1	TrEMBL	100	134	100	100	3.37e-88	261
OG0001240	HTCC1002_00212	Q1UZC1	TrEMBL	100	246	100	100	2.2799999999999996e-159	451
OG0001241	HTCC9565_01159	A0ABX1T435	TrEMBL	100	296	100	100	9.079999999999999e-225	620
OG0001242	HTCC9565_01105	A0ABX1T1F6	TrEMBL	100	258	100	100	2.1399999999999998e-179	502
OG0001243	AG-447-L10_00149	A0A382V9X8	TrEMBL	96.8	124	42	100	2.08e-76	238
OG0001244	HTCC1002_00435	Q4FMC6	TrEMBL	100	249	100	100	3.5799999999999997e-178	498
OG0001245	NP1_00787	A0A6H1Q482	TrEMBL	100	59	100	100	3.1500000000000004e-27	102
OG0001246	AG-414-E02_00065	A0A382RQT6	TrEMBL	92.7	274	96.8	100	5.1799999999999995e-195	543
OG0001247	HTCC1002_00198	Q1UZD5	TrEMBL	100	100	100	100	1.7199999999999999e-56	179
OG0001248	HTCC9565_00920	A0ABX1T0X7	TrEMBL	100	148	100	100	3.6499999999999994e-101	295
OG0001250	HTCC9565_00917	A0ABX1T0X5	TrEMBL	100	166	100	100	1.32e-114	331
OG0001251	HTCC9565_00181	A0ABX1T1V4	TrEMBL	100	58	100	100	1.5599999999999998e-31	112
OG0001252	HTCC1002_00634	Q1V242	TrEMBL	100	261	100	100	1.0699999999999999e-185	518
OG0001253	HTCC9565_00918	A0ABX1T0Z4	TrEMBL	100	81	100	100	2.4299999999999997e-54	172
OG0001254	HTCC9565_00921	A0ABX1T3Y9	TrEMBL	100	89	100	100	1.9e-57	180
OG0001255	HTCC9565_00923	A0ABX1T2F3	TrEMBL	100	181	100	100	7.1899999999999995e-124	355
OG0001256	HTCC1013_00286	Q4FMY2	TrEMBL	100	189	100	100	1.2799999999999998e-130	373
OG0001257	AG-894-L19_00195	A0A382AZA4	TrEMBL	97.2	71	100	23.1	8.39e-42	147
OG0001258	NP1_00031	A0A6H1Q0A1	TrEMBL	100	97	100	100	5.4e-63	195
OG0001259	HTCC1002_00589	Q1V288	TrEMBL	100	415	100	100	2.08e-297	814
OG0001260	HTCC9565_00754	A0ABX1T4H2	TrEMBL	100	131	100	100	1.75e-84	252
OG0001262	HTCC1062_00700	Q4FMT1	TrEMBL	100	350	100	100	1.7e-254	700
OG0001263	HTCC9565_00916	A0ABX1T2T5	TrEMBL	100	247	100	100	1.88e-163	461
OG0001264	NP1_00423	A0A6H1Q2H5	TrEMBL	100	96	100	100	1.88e-67	206
OG0001265	HTCC9565_01301	A0ABX1T3H2	TrEMBL	100	39	100	100	6.91e-16	72
OG0001266	NP1_01211	A0A6H1Q3S1	TrEMBL	100	1577	100	100	0	3151
OG0001267	NP1_01196	A0A6H1Q3E5	TrEMBL	100	338	100	100	7.829999999999999e-263	720
OG0001268	NP1_00040	A0A6H1Q078	TrEMBL	100	380	100	100	3.89e-282	772
OG0001269	MiE-29_00005	A0A966HTD1	TrEMBL	94.4	356	100	100	9.35e-230	638
OG0001271	HTCC9565_00029	A0ABX1T1G5	TrEMBL	100	285	100	100	7.32e-205	569
OG0001272	HIMB1623_00204	A0A381V8S9	TrEMBL	85	334	100	100	6.47e-203	568
OG0001274	NP1_00013	A0A6H1Q1D4	TrEMBL	100	289	100	100	1.8e-207	576
OG0001275	NP1_00434	A0A6H1Q185	TrEMBL	100	186	100	100	4.8599999999999996e-138	392
OG0001277	HTCC9565_00755	A0ABX1T1Z3	TrEMBL	100	49	100	100	2.21e-25	96.7
OG0001278	HTCC1002_01141	Q1V0P7	TrEMBL	100	136	100	100	1.12e-87	260
OG0001280	HTCC1062_00164	Q4FPA3	TrEMBL	100	582	100	100	2.48e-302	840
OG0001282	HTCC9565_01374	A0ABX1T593	TrEMBL	100	167	100	100	8.26e-114	329
OG0001283	HTCC1002_01010	Q1V129	TrEMBL	100	431	100	100	0	879
OG0001284	HTCC9565_01387	A0ABX1T5A4	TrEMBL	100	672	100	100	0	1263
OG0001285	NP1_00442	A0A6H1Q258	TrEMBL	100	293	100	100	7.649999999999999e-211	585
OG0001286	HTCC1002_01009	Q1V130	TrEMBL	100	422	99.1	100	8.899999999999998e-299	818
OG0001288	HTCC1002_00593	Q1V284	TrEMBL	100	280	100	100	3.8699999999999994e-193	539
OG0001289	HTCC9565_00070	A0ABX1SYM1	TrEMBL	100	209	100	100	3.4699999999999997e-147	417
OG0001290	BACL5_MAG-121015-bin10_00218	A0A383DSA0	TrEMBL	87.3	71	89.9	37.8	3.43e-38	134
OG0001291	HTCC1002_00518	Q1V2F9	TrEMBL	100	189	100	100	1.9599999999999998e-125	360
OG0001292	HTCC1002_01219	Q4FPL5	TrEMBL	100	225	100	100	6.11e-149	422
OG0001293	NP1_01207	A0A6H1Q312	TrEMBL	100	225	100	100	1.4e-154	437
OG0001294	HTCC1002_00470	Q1V2K7	TrEMBL	100	284	100	100	3.7599999999999996e-202	562
OG0001295	NP1_00465	A0A6H1Q2L4	TrEMBL	100	301	100	100	1.5699999999999998e-223	617
OG0001296	NP1_00689	A0A6H1Q294	TrEMBL	100	396	100	100	7.999999999999999e-290	793
OG0001298	AG-414-B08_00953	A0A382Q367	TrEMBL	95.3	148	94.9	100	9.43e-97	285
OG0001300	HTCC9565_01158	A0ABX1T3J5	TrEMBL	100	176	100	100	6.979999999999999e-124	355
OG0001301	HTCC9565_00649	A0ABX1T215	TrEMBL	100	52	66.7	66.7	1.85e-32	116
OG0001302	ETNP2013_S02_SV82_300m_MAG_01_00600	A0A381Y0H8	TrEMBL	98.6	566	74.6	100	0	1080
OG0001303	NP1_00138	A0A6H1Q1C7	TrEMBL	100	90	100	100	3.4e-56	177
OG0001304	HTCC1013_01031	Q4FLE7	TrEMBL	100	142	100	100	3.299999999999999e-101	295
OG0001305	HTCC9565_00208	A0ABX1T0V7	TrEMBL	100	379	100	100	2.61e-275	755
OG0001306	ARS1_00742	A0A383D1N5	TrEMBL	96.3	54	13.1	100	2.87e-26	110
OG0001307	ETNP2013_S02_SV82_300m_MAG_01_00098	A0A381S1B5	TrEMBL	98.1	884	100	100	0	1536
OG0001309	HTCC9565_00330	A0ABX1T2B5	TrEMBL	100	267	100	100	8.93e-206	570
OG0001310	ARS1_00336	A0A382D3M8	TrEMBL	89.6	115	100	100	3.48e-72	219
OG0001311	HTCC1002_00020	Q4FLA6	TrEMBL	100	317	100	100	1.0699999999999998e-229	634
OG0001312	HTCC1062_00795	Q4FMI6	TrEMBL	100	114	100	100	2.65e-80	240
OG0001313	AG-422-C21_01176	Q6UCP3	TrEMBL	100	109	100	100	2.94e-68	209
OG0001314	MKE-138_00259	A0A966LZ88	TrEMBL	88.6	140	100	100	6.840000000000001e-75	228
OG0001315	HTCC1002_01220	Q4FPL6	TrEMBL	100	168	100	100	1.8599999999999998e-106	310
OG0001316	NP1_01210	A0A6H1Q536	TrEMBL	100	174	100	100	4.7399999999999994e-121	348
OG0001317	HTCC1013_01029	Q4FLE9	TrEMBL	100	60	100	100	2.7e-15	72
OG0001318	AG-913-I09_00121	A0A382KJC4	TrEMBL	86	43	12.7	95.6	1.61e-11	68.9
OG0001319	HTCC1002_00738	Q1V1U1	TrEMBL	100	393	100	100	1.74e-287	787
OG0001320	AG-414-E02_00782	A0A381WHB4	TrEMBL	95.3	702	88.9	100	0	1360
OG0001321	AG-917-P07_01049	A0A381VUH4	TrEMBL	85.7	91	98.9	28.1	3.03e-50	170
OG0001323	NP1_00026	A0A6H1Q0I5	TrEMBL	100	434	100	100	1.51e-305	851
OG0001324	HTCC9565_00941	A0ABX1T2U2	TrEMBL	100	63	100	100	4.08e-36	124
OG0001325	HTCC1002_00700	Q1V1X9	TrEMBL	100	441	100	100	0	866
OG0001326	AG-918-L07_00012	Q4PJ81	TrEMBL	99.4	333	100	100	4.63e-223	619
OG0001327	NP1_00425	A0A6H1Q2V3	TrEMBL	100	116	100	100	2.73e-83	248
OG0001328	AG-422-C21_00445	A0A381UZG8	TrEMBL	88.7	380	96.2	100	1.3300000000000001e-245	681
OG0001329	HTCC9565_01371	A0ABX1T2A0	TrEMBL	100	171	100	100	7.309999999999998e-119	342
OG0001330	AG-917-C08_01244	Q4PJ75	TrEMBL	99.2	246	67.4	68.1	3.27e-178	508
OG0001332	BACL5_MAG-120820-bin39_00233	A0A6H1PZX3	TrEMBL	100	66	100	100	1.6599999999999998e-43	143
OG0001333	HTCC1002_00430	Q1V2P9	TrEMBL	100	430	100	100	1.74e-305	861
OG0001335	AG-464-P13_01069	A0A382YKQ7	TrEMBL	93.3	30	14.4	93.8	2.84e-8	58.2
OG0001336	AG-414-E02_00781	A0A381WG48	TrEMBL	93.5	153	100	100	9.56e-104	302
OG0001337	SP27_01147	A0A918DCQ3	TrEMBL	85.7	21	63.6	3.2	7.59e-4	44.3
OG0001338	ETNP2013_S02_SV82_300m_MAG_01_00520	A0A381TKG4	TrEMBL	98.7	451	100	100	0	939
OG0001339	AG-913-A04_00421	Q4PJ72	TrEMBL	100	396	100	100	1.06e-294	805
OG0001340	HTCC1062_01241	Q4FLA5	TrEMBL	100	439	100	100	3.0499999999999997e-293	805
OG0001341	AG-913-A04_00420	Q4PJ73	TrEMBL	100	383	100	100	1.65e-280	768
OG0001342	HIMB1420_01329	Q4PJ92	TrEMBL	86	121	100	100	2.79e-74	225
OG0001343	NP1_00422	A0A6H1Q0Y0	TrEMBL	100	127	100	100	1.07e-92	272
OG0001344	HTCC9565_00950	A0ABX1T104	TrEMBL	100	320	100	100	2.64e-236	651
OG0001347	AG-447-N21_00355	A0A382N5A3	TrEMBL	90.4	197	30.5	100	5.939999999999999e-121	367
OG0001348	HIMB1413_00910	A4GJP9	TrEMBL	97.3	73	100	100	2.52e-39	133
OG0001349	HTCC9565_00063	A0ABX1T1L6	TrEMBL	100	268	100	100	1.85e-58	196
OG0001352	HTCC9022_00898	A0A381VP73	TrEMBL	87.2	438	100	99.8	3.39e-255	709
OG0001354	HTCC9565_00196	A0ABX1SYZ7	TrEMBL	100	408	100	100	3.87e-239	666
OG0001355	NP1_00713	A0A6H1Q2X0	TrEMBL	100	512	100	100	0	1002
OG0001356	AG-414-E02_00220	A0A382RD62	TrEMBL	98.4	61	100	100	3.55e-36	124
OG0001357	HTCC1062_01022	Q4FLW7	TrEMBL	100	400	97.6	100	8.47e-292	799
OG0001358	AG-900-K21_00779	A0A382X7K1	TrEMBL	87	23	29.1	88.5	1.89e-4	44.7
OG0001360	AH-287-E17_00980	A0A382DIM7	TrEMBL	88	166	100	100	2.2699999999999995e-106	310
OG0001361	HTCC9565_00799	A0ABX1T3L2	TrEMBL	100	225	100	100	3.5399999999999994e-148	421
OG0001362	NP1_00534	A0A6H1Q1I1	TrEMBL	100	410	100	100	1.05e-305	842
OG0001366	HIMB1488_00011	A0A0R2U274	TrEMBL	93.9	244	90.1	98.4	2.34e-150	429
OG0001367	HTCC1062_01343	Q4FL02	TrEMBL	100	402	100	100	3.72e-91	290
OG0001368	HTCC9565_00787	A0ABX1T211	TrEMBL	100	113	100	100	2.2899999999999997e-67	207
OG0001369	HTCC1002_00840	Q1V1J8	TrEMBL	100	291	100	100	9.58e-204	566
OG0001370	SAG-MED01_01184	A0A075GFR4	TrEMBL	98.2	112	100	100	8.66e-67	206
OG0001371	HTCC1062_01238	Q4FLA8	TrEMBL	100	234	100	100	3.7499999999999995e-177	494
OG0001373	AG-914-L04_01091	A0AB39XF41	TrEMBL	85.7	42	95.5	21.2	2.29e-21	90.5
OG0001376	NP1_00779	A0A6H1Q1W6	TrEMBL	100	339	97.7	100	7.209999999999999e-248	682
OG0001377	NP1_00194	A0A6H1Q0C3	TrEMBL	100	564	100	100	0	1092
OG0001378	HTCC1062_00048	Q4FPQ0	TrEMBL	100	114	100	100	1.32e-71	218
OG0001379	ETNP2013_S02_SV82_300m_MAG_01_00325	A0A381S5C4	TrEMBL	98.4	64	83.1	83.1	7.600000000000001e-36	125
OG0001381	AG-447-N21_00193	A0A381TZX3	TrEMBL	90.7	334	94.4	100	1.09e-213	596
OG0001382	AG-900-I19_00135	A0A381U3I6	TrEMBL	89	281	100	79.2	1.2899999999999998e-184	520
OG0001384	HTCC1002_00057	Q1UZS5	TrEMBL	100	136	100	100	1.94e-97	285
OG0001385	HTCC1062_01205	Q4FLE0	TrEMBL	100	134	100	100	2.89e-89	264
OG0001387	NP1_00414	A0A6H1Q165	TrEMBL	100	253	100	100	3.789999999999999e-166	468
OG0001388	AG-913-I09_00378	A0A381TYG9	TrEMBL	89	227	73.2	76.9	3.74e-140	407
OG0001390	NP1_00408	A0A6H1Q159	TrEMBL	100	216	100	100	4.36e-149	422
OG0001392	HTCC9565_00192	A0ABX1SYZ5	TrEMBL	100	262	100	100	5.72e-186	519
OG0001393	HIMB1758_01018	X1GFB7	TrEMBL	87.9	33	6.3	97.1	1.82e-11	69.3
OG0001394	HTCC1062_01025	Q4FLW4	TrEMBL	100	317	100	100	2.4099999999999998e-226	626
OG0001395	AG-439-G19_00047	A0A382NQ71	TrEMBL	91.5	130	100	100	1.5e-80	242
OG0001396	AG-464-P13_00450	A0A382BIP9	TrEMBL	93.9	395	75	99.7	5.52e-262	728
OG0001398	HTCC9565_00148	A0ABX1SYU7	TrEMBL	100	260	100	100	4.2e-187	522
OG0001400	AG-903-D02_00306	Q4PJ92	TrEMBL	100	121	100	100	1.0499999999999998e-87	259
OG0001401	HTCC1002_01230	Q1V0F8	TrEMBL	100	109	100	100	1.1999999999999998e-67	207
OG0001403	HTCC9565_00926	A0ABX1T2S7	TrEMBL	100	108	100	100	2.34e-69	212
OG0001405	AG-464-P13_00371	A0A382TXK1	TrEMBL	96.3	109	100	100	1.2499999999999998e-69	213
OG0001407	HTCC9565_00481	A0ABX1T179	TrEMBL	100	138	100	100	9.549999999999999e-90	266
OG0001408	HTCC1062_00813	Q4FMG8	TrEMBL	100	380	100	100	6.07e-295	805
OG0001409	AG-414-E02_00135	A0A382FUU2	TrEMBL	90.6	191	56.3	99.5	4.43e-124	363
OG0001411	HTCC9565_00327	A0ABX1T3C2	TrEMBL	100	228	100	100	8.839999999999999e-116	339
OG0001412	HTCC9565_00221	A0ABX1SZ26	TrEMBL	100	447	100	100	0	886
OG0001414	AG-414-B08_01159	A0A382SCZ0	TrEMBL	93.4	226	100	100	4.2699999999999995e-145	413
OG0001416	HTCC9565_00234	A0ABX1T0U5	TrEMBL	100	534	100	100	0	1066
OG0001417	NP1_00421	A0A6H1Q1B0	TrEMBL	100	96	92.3	100	2.26e-59	186
OG0001418	AG-439-O15_00855	A0A382EUI6	TrEMBL	90.3	196	100	100	2.34e-125	360
OG0001422	HTCC9565_01102	A0ABX1T3A4	TrEMBL	100	161	100	100	4.14e-111	322
OG0001423	HTCC9565_00124	A0ABX1T0J6	TrEMBL	100	31	100	100	4.5e-9	54.3
OG0001424	HTCC1013_01299	Q4FPI6	TrEMBL	100	149	100	100	6.0500000000000004e-105	305
OG0001427	HTCC9565_00983	A0ABX1T2M0	TrEMBL	100	437	100	100	1.11e-305	849
OG0001429	NP1_00696	A0A6H1Q383	TrEMBL	100	210	100	100	3.18e-139	397
OG0001430	HTCC1013_00642	Q4FNX3	TrEMBL	100	205	100	100	4.75e-143	406
OG0001431	NP1_01009	A0A6H1Q2H6	TrEMBL	100	360	100	100	4.329999999999999e-253	697
