Orthogroup	gene_id	genome	Accession_number	db_source	structure_match_type	pident	qcovhsp	scovhsp	evalue	bitscore	afdb_available	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME
OG0000045	HTCC1002_00735	HTCC1002	Q4FN85	TrEMBL	Close sequence match	100	100	100	2.32e-178	499	TRUE	NA	NA	NA	NA	NA
OG0000045	HTCC1062_01026	HTCC1062	Q4FLW3	TrEMBL	Close sequence match	100	100	100	8.32e-172	483	TRUE	NA	NA	NA	NA	NA
OG0000046	NP1_00341	NP1	A0A6H1Q0P7	TrEMBL	Close sequence match	100	100	100	4.03e-184	514	TRUE	K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	COG1028	FabG	Lipid transport and metabolism
OG0000046	HTCC1002_00421	HTCC1002	Q4FMB2	TrEMBL	Close sequence match	100	100	100	1.15e-183	513	TRUE	K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	COG1028	FabG	Lipid transport and metabolism
OG0000046	NP1_00446	NP1	A0A6H1Q195	TrEMBL	Close sequence match	100	100	100	8.79e-181	505	TRUE	K22185	D-xylose 1-dehydrogenase [EC:1.1.1.175]	COG1028	FabG	Lipid transport and metabolism
OG0000046	HTCC1002_00504	HTCC1002	Q4FMJ8	TrEMBL	Close sequence match	100	100	100	7.22e-180	503	TRUE	K22185	D-xylose 1-dehydrogenase [EC:1.1.1.175]	COG1028	FabG	Lipid transport and metabolism
OG0000047	NP1_01344	NP1	A0A6H1Q3N6	TrEMBL	Close sequence match	100	100	100	0	954	TRUE	NA	NA	COG1012	AdhE	Lipid transport and metabolism
OG0000047	HTCC1002_01331	HTCC1002	Q1V060	TrEMBL	Close sequence match	100	100	100	0	952	TRUE	NA	NA	COG1012	AdhE	Lipid transport and metabolism
OG0000048	NP1_00828	NP1	A0A6H1Q3X7	TrEMBL	Close sequence match	100	100	100	1.4e-175	492	TRUE	NA	NA	NA	NA	NA
OG0000048	NP1_00472	NP1	A0A6H1Q288	TrEMBL	Close sequence match	100	100	100	3.36e-134	383	TRUE	NA	NA	NA	NA	NA
OG0000048	HTCC1002_00524	HTCC1002	Q1V2F3	TrEMBL	Close sequence match	100	100	100	6.79e-134	382	TRUE	NA	NA	NA	NA	NA
OG0000048	HTCC1062_00762	HTCC1062	Q4FML9	TrEMBL	Close sequence match	100	100	100	1.37e-133	381	TRUE	NA	NA	NA	NA	NA
OG0000049	NP1_00548	NP1	A0A6H1Q1M9	TrEMBL	Close sequence match	100	100	100	0	1851	TRUE	K00123	formate dehydrogenase major subunit [EC:1.17.1.9]	COG3383	ForC	Energy production and conversion
OG0000049	HTCC1062_00690	HTCC1062	Q4FMU1	TrEMBL	Close sequence match	100	100	100	0	1844	TRUE	K00123	formate dehydrogenase major subunit [EC:1.17.1.9]	COG3383	ForC	Energy production and conversion
OG0000049	HTCC1002_00595	HTCC1002	Q1V282	TrEMBL	Close sequence match	100	100	100	0	1835	TRUE	K00123	formate dehydrogenase major subunit [EC:1.17.1.9]	COG3383	ForC	Energy production and conversion
OG0000049	HTCC1002_00391	HTCC1002	Q1V2T5	TrEMBL	Close sequence match	100	100	100	0	1362	TRUE	NA	NA	COG1034	NuoG	Energy production and conversion
OG0000050	NP1_00547	NP1	A0A6H1Q2F9	TrEMBL	Close sequence match	100	100	100	0	1115	TRUE	NA	NA	COG1894	NuoF	Energy production and conversion
OG0000050	HTCC1002_00594	HTCC1002	Q1V283	TrEMBL	Close sequence match	100	100	100	0	1114	TRUE	NA	NA	COG1894	NuoF	Energy production and conversion
OG0000050	HTCC1002_00392	HTCC1002	Q1V2T4	TrEMBL	Close sequence match	100	100	100	0	920	TRUE	NA	NA	COG1894	NuoF	Energy production and conversion
OG0000050	HTCC1062_00898	HTCC1062	Q4FM86	TrEMBL	Close sequence match	100	100	100	0	919	TRUE	NA	NA	COG1894	NuoF	Energy production and conversion
OG0000051	NP1_01330	NP1	A0A6H1Q5F0	TrEMBL	Close sequence match	100	100	100	4.9e-186	519	TRUE	NA	NA	COG0596	MenH	Coenzyme transport and metabolism
OG0000051	HTCC1002_01317	HTCC1002	Q1V074	TrEMBL	Close sequence match	100	100	100	6.68e-184	514	TRUE	NA	NA	COG0596	MenH	Coenzyme transport and metabolism
OG0000051	HTCC1016_01279	HTCC1016	Q4FKZ2	TrEMBL	Close sequence match	100	100	100	2.72e-183	512	TRUE	NA	NA	COG0596	MenH	Coenzyme transport and metabolism
OG0000052	AG-891-C15_00009	AG-891-C15	A4GK05	TrEMBL	Close sequence match	100	100	100	1.1e-289	796	TRUE	K11690	C4-dicarboxylate transporter, DctM subunit	COG1593	DctQ	Carbohydrate transport and metabolism
OG0000053	HTCC1002_00460	HTCC1002	Q1V2L7	TrEMBL	Close sequence match	100	100	100	2.25e-85	254	TRUE	NA	NA	COG0607	PspE	Inorganic ion transport and metabolism
OG0000053	HTCC1062_00830	HTCC1062	Q4FMF1	TrEMBL	Close sequence match	100	100	100	2.25e-85	254	TRUE	NA	NA	COG0607	PspE	Inorganic ion transport and metabolism
OG0000053	NP1_00383	NP1	A0A6H1Q2C9	TrEMBL	Close sequence match	100	100	100	4.54e-85	253	TRUE	NA	NA	COG0607	PspE	Inorganic ion transport and metabolism
OG0000053	HTCC1062_00171	HTCC1062	Q4FP96	TrEMBL	Close sequence match	100	100	100	2.4e-79	238	TRUE	NA	NA	COG0607	PspE	Inorganic ion transport and metabolism
OG0000054	NP1_00344	NP1	A0A6H1Q2L9	TrEMBL	Close sequence match	100	100	100	0	1087	TRUE	NA	NA	COG2303	BetA	Lipid transport and metabolism
OG0000054	HTCC1002_00424	HTCC1002	Q4FMB5	TrEMBL	Close sequence match	100	100	100	0	1084	TRUE	NA	NA	COG2303	BetA	Lipid transport and metabolism
OG0000055	NP1_00746	NP1	A0A6H1Q433	TrEMBL	Close sequence match	100	100	100	4.71e-278	763	TRUE	K00821	acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]	COG4992	ArgD	Amino acid transport and metabolism
OG0000055	HTCC1002_00769	HTCC1002	Q1V1R4	TrEMBL	Close sequence match	100	100	100	6.69e-278	762	TRUE	K00821	acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]	COG4992	ArgD	Amino acid transport and metabolism
OG0000055	HTCC1013_00414	HTCC1013	Q4FNB5	TrEMBL	Close sequence match	100	100	100	2.72e-277	761	TRUE	K00821	acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]	COG4992	ArgD	Amino acid transport and metabolism
OG0000056	AG-390-L03_00641	AG-390-L03	A0A2S9TKQ1	TrEMBL	Homologous structure reference	77.8	99.4	99.1	3.05e-179	508	TRUE	K18430	N,N'-diacetyllegionaminate synthase [EC:2.5.1.101]	COG2089	SpsE	Cell wall/membrane/envelope biogenesis
OG0000056	AG-390-L03_00641	AG-390-L03	A0A2S9TBD2	TrEMBL	Homologous structure reference	77.5	99.4	99.1	1.01e-177	504	TRUE	K18430	N,N'-diacetyllegionaminate synthase [EC:2.5.1.101]	COG2089	SpsE	Cell wall/membrane/envelope biogenesis
OG0000056	AG-390-L03_00641	AG-390-L03	A0A2S9SSQ0	TrEMBL	Homologous structure reference	77.2	99.4	99.1	1.44e-177	504	TRUE	K18430	N,N'-diacetyllegionaminate synthase [EC:2.5.1.101]	COG2089	SpsE	Cell wall/membrane/envelope biogenesis
OG0000057	HTCC1002_00635	HTCC1002	Q1V241	TrEMBL	Close sequence match	100	100	100	2.49e-18	78.2	TRUE	NA	NA	NA	NA	NA
OG0000058	NP1_00690	NP1	A0A6H1Q1N3	TrEMBL	Close sequence match	100	100	100	2.94e-177	496	TRUE	NA	NA	COG0107	HisF	Amino acid transport and metabolism
OG0000058	HTCC1002_00950	HTCC1002	Q4FNT6	Swiss-Prot	Close sequence match	100	100	100	9.13e-172	475	TRUE	K01814	phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]	COG0106	HisA	Amino acid transport and metabolism
OG0000059	AG-464-P13_00851	AG-464-P13	A0A381WV85	TrEMBL	Close sequence match	90.1	100	100	1.49e-203	569	TRUE	NA	NA	COG0673	MviM	General function prediction only
OG0000060	NP1_00691	NP1	A0A6H1Q1X7	TrEMBL	Close sequence match	100	100	100	1.66e-150	425	TRUE	NA	NA	COG0118	HisH	Amino acid transport and metabolism
OG0000060	HTCC1002_00949	HTCC1002	Q4FNT5	Swiss-Prot	Close sequence match	100	100	100	5.14e-149	415	TRUE	K02501	imidazole glycerol-phosphate synthase subunit HisH [EC:4.3.2.10]	COG0118	HisH	Amino acid transport and metabolism
OG0000061	ETNP2013_S02_SV82_300m_MAG_01_00319	ETNP2013_S02_SV82_300m_MAG_01	A0A381S281	TrEMBL	Close sequence match	100	100	100	5.93e-183	511	TRUE	NA	NA	COG1024	CaiD	Lipid transport and metabolism
OG0000061	HTCC1002_01397	HTCC1002	Q4FL74	TrEMBL	Close sequence match	100	100	100	9.04e-178	498	TRUE	NA	NA	COG1024	CaiD	Lipid transport and metabolism
OG0000062	HTCC1013_00411	HTCC1013	Q4FNB2	TrEMBL	Close sequence match	100	100	100	7.72e-167	469	TRUE	K00979	3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38]	COG1212	KdsB	Cell wall/membrane/envelope biogenesis
OG0000062	HTCC1002_00766	HTCC1002	Q1V1R7	TrEMBL	Close sequence match	100	100	100	4.47e-166	468	TRUE	K00979	3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38]	COG1212	KdsB	Cell wall/membrane/envelope biogenesis
OG0000063	HTCC1062_00784	HTCC1062	Q4FMJ7	TrEMBL	Close sequence match	100	100	100	0	1176	TRUE	K22186	xylonate dehydratase [EC:4.2.1.82]	COG0129	IlvD	Amino acid transport and metabolism
OG0000063	NP1_00445	NP1	A0A6H1Q2J5	TrEMBL	Close sequence match	100	100	100	0	1174	TRUE	K22186	xylonate dehydratase [EC:4.2.1.82]	COG0129	IlvD	Amino acid transport and metabolism
OG0000063	HTCC1002_00317	HTCC1002	Q1UZ21	TrEMBL	Close sequence match	100	100	100	0	1122	TRUE	K01687	dihydroxy-acid dehydratase [EC:4.2.1.9]	COG0129	IlvD	Amino acid transport and metabolism
OG0000063	HTCC1016_00869	HTCC1016	Q4FM19	Swiss-Prot	Close sequence match	100	100	100	0	1120	TRUE	K01687	dihydroxy-acid dehydratase [EC:4.2.1.9]	COG0129	IlvD	Amino acid transport and metabolism
OG0000064	HTCC1002_01021	HTCC1002	Q4FP05	TrEMBL	Close sequence match	100	100	100	0	881	TRUE	NA	NA	COG0154	GatA	Translation, ribosomal structure and biogenesis
OG0000065	HTCC1002_01309	HTCC1002	Q1V082	TrEMBL	Close sequence match	100	100	100	1.02e-161	456	TRUE	K01996	branched-chain amino acid transport system ATP-binding protein	COG0410	LivF	Amino acid transport and metabolism
OG0000065	HTCC1013_01194	HTCC1013	Q4FKY4	TrEMBL	Close sequence match	100	100	100	2.06e-161	455	TRUE	K01996	branched-chain amino acid transport system ATP-binding protein	COG0410	LivF	Amino acid transport and metabolism
OG0000065	NP1_01322	NP1	A0A6H1Q3C4	TrEMBL	Close sequence match	100	100	100	8.38e-161	453	TRUE	K01996	branched-chain amino acid transport system ATP-binding protein	COG0410	LivF	Amino acid transport and metabolism
OG0000066	NP1_01096	NP1	A0A6H1Q306	TrEMBL	Close sequence match	100	100	100	2e-202	563	TRUE	K15270	S-adenosylmethionine uptake transporter	COG0697	EamA	Amino acid transport and metabolism
OG0000066	HTCC1002_01097	HTCC1002	Q4FP81	TrEMBL	Close sequence match	100	100	100	6.7e-201	560	TRUE	K15270	S-adenosylmethionine uptake transporter	COG0697	EamA	Amino acid transport and metabolism
OG0000067	NP1_01292	NP1	A0A6H1Q5M6	TrEMBL	Close sequence match	100	100	100	0	895	TRUE	K04771	serine protease Do [EC:3.4.21.107]	COG0265	DegQ	Posttranslational modification, protein turnover, chaperones
OG0000067	HTCC1002_01281	HTCC1002	Q1V0B0	TrEMBL	Close sequence match	100	100	100	0	894	TRUE	K04771	serine protease Do [EC:3.4.21.107]	COG0265	DegQ	Posttranslational modification, protein turnover, chaperones
OG0000067	HTCC1013_01222	HTCC1013	Q4FPN0	TrEMBL	Close sequence match	100	100	100	0	894	TRUE	K04771	serine protease Do [EC:3.4.21.107]	COG0265	DegQ	Posttranslational modification, protein turnover, chaperones
OG0000068	NP1_00352	NP1	A0A6H1Q299	TrEMBL	Close sequence match	100	100	100	0	937	TRUE	K07793	putative tricarboxylic transport membrane protein	COG3333	NA	General function prediction only
OG0000068	NP1_00009	NP1	A0A6H1Q234	TrEMBL	Close sequence match	100	100	100	0	934	TRUE	K07793	putative tricarboxylic transport membrane protein	COG3333	NA	General function prediction only
OG0000068	HTCC1002_00043	HTCC1002	Q1UZT9	TrEMBL	Close sequence match	100	100	100	0	932	TRUE	K07793	putative tricarboxylic transport membrane protein	COG3333	NA	General function prediction only
OG0000068	HTCC1013_01048	HTCC1013	Q4FLD0	TrEMBL	Close sequence match	100	100	100	0	932	TRUE	K07793	putative tricarboxylic transport membrane protein	COG3333	NA	General function prediction only
OG0000069	HTCC1062_00600	HTCC1062	Q4FN31	TrEMBL	Close sequence match	100	100	100	0	1287	TRUE	K00615	transketolase [EC:2.2.1.1]	COG0021	TktA	Carbohydrate transport and metabolism
OG0000069	HTCC1002_00679	HTCC1002	Q1V1Z8	TrEMBL	Close sequence match	100	100	100	0	1286	TRUE	K00615	transketolase [EC:2.2.1.1]	COG0021	TktA	Carbohydrate transport and metabolism
OG0000069	HTCC1002_00731	HTCC1002	Q4FN81	TrEMBL	Close sequence match	100	100	100	2.01e-191	533	TRUE	K00615	transketolase [EC:2.2.1.1]	COG3959	TktA1	Carbohydrate transport and metabolism
OG0000070	NP1_01244	NP1	A0A6H1Q351	TrEMBL	Close sequence match	100	100	100	0	1469	TRUE	NA	NA	COG4625	NA	Function unknown
OG0000070	HTCC1002_01239	HTCC1002	Q1V0E9	TrEMBL	Close sequence match	100	100	100	0	1450	TRUE	NA	NA	COG4625	NA	Function unknown
OG0000071	HTCC1062_01344	HTCC1062	Q4FL01	TrEMBL	Close sequence match	100	100	100	0	1450	TRUE	K07516	3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]	COG1250	FadB	Lipid transport and metabolism
OG0000071	HTCC1002_01326	HTCC1002	Q1V065	TrEMBL	Close sequence match	100	100	100	0	1449	TRUE	K07516	3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]	COG1250	FadB	Lipid transport and metabolism
OG0000071	NP1_01339	NP1	A0A6H1Q3N3	TrEMBL	Close sequence match	100	100	100	0	1431	TRUE	K07516	3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]	COG1250	FadB	Lipid transport and metabolism
OG0000072	HTCC1062_01302	HTCC1062	Q4FL44	TrEMBL	Close sequence match	100	100	100	4.26e-268	735	TRUE	NA	NA	COG1638	DctP	Carbohydrate transport and metabolism
OG0000072	HTCC1002_00418	HTCC1002	Q4FMA9	TrEMBL	Close sequence match	100	100	100	1.66e-263	724	TRUE	NA	NA	COG4663	FcbT1	Secondary metabolites biosynthesis, transport and catabolism
OG0000072	NP1_00338	NP1	A0A6H1Q2Y8	TrEMBL	Close sequence match	100	100	100	6.76e-263	722	TRUE	NA	NA	COG4663	FcbT1	Secondary metabolites biosynthesis, transport and catabolism
OG0000073	HTCC1002_00613	HTCC1002	Q1V263	TrEMBL	Close sequence match	100	100	100	1.23e-173	488	TRUE	K00606	3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]	COG0413	PanB	Coenzyme transport and metabolism
OG0000073	NP1_00573	NP1	A0A6H1Q393	TrEMBL	Close sequence match	100	100	100	1.23e-173	488	TRUE	K00606	3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]	COG0413	PanB	Coenzyme transport and metabolism
OG0000073	HTCC1062_00665	HTCC1062	Q4FMW6	Swiss-Prot	Close sequence match	100	100	100	1.39e-175	486	TRUE	K00606	3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]	COG0413	PanB	Coenzyme transport and metabolism
OG0000074	HTCC1013_00688	HTCC1013	Q4FP19	TrEMBL	Close sequence match	100	100	100	0	1108	TRUE	K20034	3-(methylthio)propionyl---CoA ligase [EC:6.2.1.44]	COG0318	MenE	Lipid transport and metabolism
OG0000074	NP1_01034	NP1	A0A6H1Q2J9	TrEMBL	Close sequence match	100	100	100	0	1108	TRUE	K20034	3-(methylthio)propionyl---CoA ligase [EC:6.2.1.44]	COG0318	MenE	Lipid transport and metabolism
OG0000074	HTCC1002_01035	HTCC1002	Q1V104	TrEMBL	Close sequence match	100	100	100	0	1107	TRUE	K20034	3-(methylthio)propionyl---CoA ligase [EC:6.2.1.44]	COG0318	MenE	Lipid transport and metabolism
OG0000075	NP1_00714	NP1	A0A6H1Q235	TrEMBL	Close sequence match	100	100	100	1.37e-242	668	TRUE	NA	NA	COG0451	WcaG	Cell wall/membrane/envelope biogenesis
OG0000075	NP1_00654	NP1	A0A6H1Q343	TrEMBL	Close sequence match	100	100	100	1.37e-208	579	TRUE	NA	NA	COG0451	WcaG	Cell wall/membrane/envelope biogenesis
OG0000075	HTCC1002_00696	HTCC1002	Q4FN46	TrEMBL	Close sequence match	100	100	100	2.65e-206	573	TRUE	NA	NA	COG0451	WcaG	Cell wall/membrane/envelope biogenesis
OG0000076	NP1_01347	NP1	A0A6H1Q3S9	TrEMBL	Close sequence match	100	100	100	1.95e-133	381	TRUE	K11249	cysteine/O-acetylserine efflux protein	COG1280	RhtB	Amino acid transport and metabolism
OG0000076	HTCC1002_01338	HTCC1002	Q1V053	TrEMBL	Close sequence match	100	100	100	2.77e-133	380	TRUE	K11249	cysteine/O-acetylserine efflux protein	COG1280	RhtB	Amino acid transport and metabolism
OG0000077	HTCC1002_00932	HTCC1002	Q1V1A6	TrEMBL	Close sequence match	100	100	100	1.22e-204	568	TRUE	NA	NA	NA	NA	NA
OG0000077	HTCC1062_01228	HTCC1062	Q4FLB7	TrEMBL	Close sequence match	100	100	100	2.02e-204	567	TRUE	NA	NA	NA	NA	NA
OG0000077	HTCC1062_00312	HTCC1062	Q4FNV5	TrEMBL	Close sequence match	100	100	100	7.31e-203	563	TRUE	NA	NA	NA	NA	NA
OG0000077	HTCC1002_00970	HTCC1002	Q1V169	TrEMBL	Close sequence match	100	100	100	2.1e-202	562	TRUE	NA	NA	NA	NA	NA
OG0000078	HTCC1062_01299	HTCC1062	Q4FL47	TrEMBL	Close sequence match	100	100	100	5.35e-284	778	TRUE	NA	NA	COG1454	EutG	Energy production and conversion
OG0000078	NP1_01380	NP1	A0A6H1Q552	TrEMBL	Close sequence match	100	100	100	4.74e-282	773	TRUE	NA	NA	COG1454	EutG	Energy production and conversion
OG0000078	HTCC1016_01226	HTCC1016	Q1V020	TrEMBL	Close sequence match	100	100	100	1.57e-275	755	TRUE	NA	NA	COG1454	EutG	Energy production and conversion
OG0000079	HTCC1002_01008	HTCC1002	Q1V131	TrEMBL	Close sequence match	100	100	100	0	997	TRUE	K00104	glycolate dehydrogenase FAD-linked subunit [EC:1.1.99.14]	COG0277	GlcD	Energy production and conversion
OG0000079	HTCC1013_00659	HTCC1013	Q4FNZ0	TrEMBL	Close sequence match	100	100	100	0	996	TRUE	K00104	glycolate dehydrogenase FAD-linked subunit [EC:1.1.99.14]	COG0277	GlcD	Energy production and conversion
OG0000080	HTCC1062_01235	HTCC1062	Q4FLB1	TrEMBL	Close sequence match	100	100	100	0	1640	TRUE	NA	NA	COG0404	GcvT	Amino acid transport and metabolism
OG0000080	HTCC1002_00025	HTCC1002	Q1UZV6	TrEMBL	Close sequence match	100	100	100	0	1637	TRUE	NA	NA	COG0404	GcvT	Amino acid transport and metabolism
OG0000080	NP1_01440	NP1	A0A6H1Q417	TrEMBL	Close sequence match	100	100	100	0	1632	TRUE	NA	NA	COG0404	GcvT	Amino acid transport and metabolism
OG0000080	ETNP2013_S02_SV82_300m_MAG_01_00233	ETNP2013_S02_SV82_300m_MAG_01	A0A381ZAR5	TrEMBL	Close sequence match	98.7	97.3	100	0	1592	TRUE	NA	NA	COG0404	GcvT	Amino acid transport and metabolism
OG0000081	NP1_01192	NP1	A0A6H1Q301	TrEMBL	Close sequence match	100	100	100	4.13e-218	603	TRUE	K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]	COG0115	IlvE	Amino acid transport and metabolism
OG0000081	HTCC1002_01195	HTCC1002	Q4FPH9	TrEMBL	Close sequence match	100	100	100	4.29e-217	600	TRUE	K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]	COG0115	IlvE	Amino acid transport and metabolism
OG0000082	NP1_00474	NP1	A0A6H1Q129	TrEMBL	Close sequence match	100	100	100	1.78e-201	561	TRUE	NA	NA	COG0697	EamA	Amino acid transport and metabolism
OG0000082	NP1_00034	NP1	A0A6H1Q065	TrEMBL	Close sequence match	100	100	100	3.88e-200	558	TRUE	NA	NA	COG0697	EamA	Amino acid transport and metabolism
OG0000082	HTCC1002_00526	HTCC1002	Q1V2F1	TrEMBL	Close sequence match	100	100	100	1.7e-199	556	TRUE	NA	NA	COG0697	EamA	Amino acid transport and metabolism
OG0000082	HTCC1062_00760	HTCC1062	Q4FMM1	TrEMBL	Close sequence match	100	100	100	1.7e-199	556	TRUE	NA	NA	COG0697	EamA	Amino acid transport and metabolism
OG0000083	NP1_00928	NP1	A0A6H1Q3G8	TrEMBL	Close sequence match	100	100	100	1.33e-305	837	TRUE	K03650	tRNA modification GTPase [EC:3.6.-.-]	COG0486	MnmE	Translation, ribosomal structure and biogenesis
OG0000083	HTCC1002_00930	HTCC1002	Q1V1A8	TrEMBL	Close sequence match	100	100	100	3.57e-294	808	TRUE	K03650	tRNA modification GTPase [EC:3.6.-.-]	COG0486	MnmE	Translation, ribosomal structure and biogenesis
OG0000083	HTCC1062_00351	HTCC1062	Q4FNR7	Swiss-Prot	Close sequence match	100	100	100	7.74e-294	801	TRUE	K03650	tRNA modification GTPase [EC:3.6.-.-]	COG0486	MnmE	Translation, ribosomal structure and biogenesis
OG0000084	HTCC1062_01260	HTCC1062	Q4FL86	TrEMBL	Close sequence match	100	100	100	2.82e-228	631	TRUE	NA	NA	COG1522	Lrp	Transcription
OG0000084	HTCC1016_01362	HTCC1016	Q4FPP8	TrEMBL	Close sequence match	100	100	100	3.71e-228	631	TRUE	NA	NA	COG2512	NA	General function prediction only
OG0000084	NP1_01230	NP1	A0A6H1Q561	TrEMBL	Close sequence match	100	100	100	7.19e-228	630	TRUE	NA	NA	NA	NA	NA
OG0000085	HTCC1002_00439	HTCC1002	Q4FMD0	TrEMBL	Close sequence match	100	100	100	4.09e-288	788	TRUE	K16846	(2R)-sulfolactate sulfo-lyase subunit beta [EC:4.4.1.24]	COG2721	UxaA	Carbohydrate transport and metabolism
OG0000086	NP1_00411	NP1	A0A6H1Q1A0	TrEMBL	Close sequence match	100	100	100	5.28e-256	703	TRUE	K21395	TRAP-type transport system periplasmic protein	COG1638	DctP	Carbohydrate transport and metabolism
OG0000086	AG-892-L05_00043	AG-892-L05	A4GK03	TrEMBL	Close sequence match	100	100	100	1.29e-224	622	TRUE	K21395	TRAP-type transport system periplasmic protein	COG1638	DctP	Carbohydrate transport and metabolism
OG0000087	AG-899-O02_00632	AG-899-O02	A4GJL5	TrEMBL	Close sequence match	100	100	100	5.5e-177	495	TRUE	NA	NA	COG0235	AraD	Amino acid transport and metabolism
OG0000087	NP1_00676	NP1	A0A6H1Q363	TrEMBL	Close sequence match	100	100	100	5.7e-162	456	TRUE	NA	NA	COG0235	AraD	Amino acid transport and metabolism
OG0000088	HTCC1002_00901	HTCC1002	Q1V1D8	TrEMBL	Close sequence match	100	100	100	1.1e-250	689	TRUE	K21478	poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase [EC:3.5.1.-]	COG0726	PgaB	Carbohydrate transport and metabolism
OG0000088	NP1_00899	NP1	A0A6H1Q273	TrEMBL	Close sequence match	100	100	100	1.28e-249	686	TRUE	K21478	poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase [EC:3.5.1.-]	COG0726	PgaB	Carbohydrate transport and metabolism
OG0000088	HTCC1062_01021	HTCC1062	Q4FLW8	TrEMBL	Close sequence match	100	100	100	8.43e-166	466	TRUE	NA	NA	COG0726	PgaB	Carbohydrate transport and metabolism
OG0000089	NP1_00025	NP1	A0A6H1Q1S0	TrEMBL	Close sequence match	100	100	100	2.68e-183	514	TRUE	K07090	uncharacterized protein	COG0730	TauE	Inorganic ion transport and metabolism
OG0000089	HTCC1002_00052	HTCC1002	Q1UZT0	TrEMBL	Close sequence match	100	100	100	3.11e-169	477	TRUE	K07090	uncharacterized protein	COG0730	TauE	Inorganic ion transport and metabolism
OG0000090	HTCC1002_01046	HTCC1002	Q1V0Z3	TrEMBL	Close sequence match	100	100	100	3.49e-206	573	TRUE	K01902	succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]	COG0074	SucD	Energy production and conversion
OG0000090	HTCC1013_00705	HTCC1013	Q4FP30	TrEMBL	Close sequence match	100	100	100	3.49e-206	573	TRUE	K01902	succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]	COG0074	SucD	Energy production and conversion
OG0000090	NP1_01045	NP1	A0A6H1Q478	TrEMBL	Close sequence match	100	100	100	1.42e-205	571	TRUE	K01902	succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]	COG0074	SucD	Energy production and conversion
OG0000091	HTCC1002_00979	HTCC1002	Q1V160	TrEMBL	Close sequence match	100	100	100	3.59e-48	157	TRUE	NA	NA	NA	NA	NA
OG0000092	NP1_01044	NP1	A0A6H1Q2K8	TrEMBL	Close sequence match	100	100	100	1.32e-267	736	TRUE	K01903	succinyl-CoA synthetase beta subunit [EC:6.2.1.5]	COG0045	SucC	Energy production and conversion
OG0000092	HTCC1062_00238	HTCC1062	Q4FP29	Swiss-Prot	Close sequence match	100	100	100	4.27e-269	733	TRUE	K01903	succinyl-CoA synthetase beta subunit [EC:6.2.1.5]	COG0045	SucC	Energy production and conversion
