OG_ID	Sequence_ID	Sequence_length	Gap_count	Identity_count	Difference_count	Percent_change
OG0000367	AG-891-I18_AG-891-I18_00019	552	1	515	13	6.871609
OG0000368	AG-891-C15_AG-891-C15_00905	306	0	279	18	8.823529
OG0000369	AG-916-N14_AG-916-N14_01264	119	28	103	14	29.931973
OG0000370	AG-430-A11_AG-430-A11_01127	277	10	245	22	14.634147
OG0000371	AH-287-E17_AH-287-E17_00624	153	2	143	3	7.741935
OG0000372	Uisw_114_Uisw_114_01376	75	0	59	8	21.333334
OG0000373	AG-430-A11_AG-430-A11_00541	126	11	98	20	28.467154
OG0000374	AG-349-O05_AG-349-O05_00193	348	39	322	20	16.795866
OG0000375	HIMB1549_HIMB1549_01101	112	3	103	4	10.434783
OG0000376	HIMB1430_HIMB1430_01153	611	0	586	13	4.091653
OG0000377	HIMB1485_HIMB1485_00396	575	3	536	22	7.266436
OG0000378	AG-390-M14_AG-390-M14_00524	466	23	434	21	11.247444
OG0000379	HIMB1492_HIMB1492_01340	195	3	186	4	6.060606
OG0000380	HIMB1602_HIMB1602_00470	102	0	83	14	18.627451
OG0000381	AG-430-E20_AG-430-E20_00139	154	7	144	9	10.559006
OG0000382	AG-349-L17_AG-349-L17_01184	187	4	178	6	6.806283
OG0000383	AG-892-L17_AG-892-L17_00240	248	28	182	42	34.057972
OG0000384	AAA795-A20_AAA795-A20_00219	84	0	83	1	1.190476
OG0000385	BACL5_MAG-120820-bin39_BACL5_MAG-120820-bin39_00015	116	0	107	5	7.758621
OG0000386	AH-324-F03_AH-324-F03_00986	294	4	273	9	8.389262
OG0000387	AG-447-N08_AG-447-N08_01127	207	2	197	4	5.741627
OG0000388	HIMB1715_HIMB1715_01126	186	0	179	2	3.763441
OG0000389	AG-390-G23_AG-390-G23_00231	186	3	158	21	16.402117
OG0000390	AG-422-B22_AG-422-B22_00957	185	0	182	1	1.621622
OG0000391	HIMB1409_HIMB1409_01143	165	0	151	7	8.484848
OG0000392	AG-390-O04_AG-390-O04_00544	199	17	159	20	26.388889
OG0000393	HIMB1492_HIMB1492_01304	105	2	88	13	17.757010
OG0000394	AG-896-K10_AG-896-K10_01013	41	0	38	2	7.317073
OG0000395	AG-359-C09_AG-359-C09_00193	171	1	166	1	3.488372
OG0000396	AG-390-G11_AG-390-G11_00731	140	18	114	11	27.848101
OG0000397	AG-911-G03_AG-911-G03_01023	173	8	125	31	30.939226
OG0000398	HIMB1602_HIMB1602_00357	361	4	342	11	6.301370
OG0000399	AG-891-I18_AG-891-I18_00215	151	3	136	12	11.688312
OG0000400	HIMB1602_HIMB1602_00299	77	0	61	10	20.779221
OG0000401	HIMB2211_HIMB2211_01416	216	2	166	34	23.853210
OG0000402	BACL5_MAG-120820-bin39_BACL5_MAG-120820-bin39_00793	219	11	195	16	15.217391
OG0000403	HIMB1577_HIMB1577_00573	230	8	206	17	13.445378
OG0000404	AG-390-M14_AG-390-M14_01141	69	3	54	10	25.000000
OG0000405	AG-422-D23_AG-422-D23_01274	68	0	68	0	0.000000
OG0000406	AG-390-D02_AG-390-D02_01152	94	0	79	10	15.957447
OG0000407	AG-390-M07_AG-390-M07_00918	170	1	163	4	4.678362
OG0000408	AG-916-M15_AG-916-M15_00305	29	0	26	1	10.344828
OG0000409	AG-909-J05_AG-909-J05_01102	97	0	70	20	27.835052
OG0000410	BACL5_MAG-121015-bin10_BACL5_MAG-121015-bin10_00762	32	0	32	0	0.000000
OG0000411	HIMB1463_HIMB1463_00324	184	8	163	12	15.104167
OG0000412	AG-430-E20_AG-430-E20_01066	58	0	53	3	8.620689
OG0000413	AG-919-F03_AG-919-F03_00988	262	54	184	51	41.772152
OG0000414	AG-896-G07_AG-896-G07_00586	83	0	62	11	25.301205
OG0000415	AH-287-B07_AH-287-B07_00533	238	113	209	22	40.455841
OG0000416	AG-917-P07_AG-917-P07_01235	50	0	41	4	18.000000
OG0000417	AG-920-D05_AG-920-D05_00857	51	0	51	0	0.000000
OG0000418	HTCC9022_HTCC9022_00112	75	1	63	8	17.105263
OG0000419	AG-892-L17_AG-892-L17_00984	88	0	86	1	2.272727
OG0000420	AG-390-O04_AG-390-O04_00385	248	7	236	4	7.450980
OG0000421	AG-333-A04_AG-333-A04_01389	120	3	98	10	20.325203
OG0000422	Uisw_104_Uisw_104_00883	258	0	242	10	6.201550
OG0000423	AG-447-E19_AG-447-E19_01265	157	0	146	10	7.006370
OG0000424	HIMB1430_HIMB1430_00880	313	80	259	29	34.096691
OG0000425	AG-892-F02_AG-892-F02_00152	132	26	120	8	24.050632
OG0000426	AG-897-G15_AG-897-G15_00080	258	6	211	38	20.075758
OG0000427	AH-287-B07_AH-287-B07_00698	225	52	220	4	20.577618
OG0000428	AG-896-C18_AG-896-C18_01169	70	0	66	1	5.714286
OG0000429	AG-390-J21_AG-390-J21_00426	158	1	152	4	4.402516
OG0000430	AG-359-M21_AG-359-M21_00678	171	20	157	6	17.801046
OG0000431	AG-895-F17_AG-895-F17_00664	425	18	408	10	7.900677
OG0000432	HIMB1782_HIMB1782_00020	332	0	321	7	3.313253
OG0000433	HIMB2187_HIMB2187_01268	465	6	402	36	14.649681
OG0000434	HIMB1835_HIMB1835_00266	121	4	109	6	12.800000
OG0000435	HTCC7211_HTCC7211_00462	196	4	169	18	15.500000
OG0000436	AG-896-L20_AG-896-L20_01042	112	2	112	0	1.754386
OG0000437	AG-912-F16_AG-912-F16_01154	141	37	115	16	35.393257
OG0000438	HTCC1016_HTCC1016_00294	323	162	149	136	69.278351
OG0000439	AG-410-O02_AG-410-O02_00921	132	38	100	22	41.176472
OG0000440	AG-390-J13_AG-390-J13_00337	137	7	109	26	24.305555
OG0000441	HTCC8051_HTCC8051_01042	189	14	157	21	22.660099
OG0000442	AG-894-O09_AG-894-O09_01277	351	0	333	9	5.128205
OG0000443	AG-349-O05_AG-349-O05_01186	65	2	60	3	10.447762
OG0000444	SAG-MED11_SAG-MED11_00681	224	47	172	32	36.531364
OG0000445	AG-390-M07_AG-390-M07_00548	76	2	72	3	7.692307
OG0000446	HIMB122_HIMB122_01235	370	0	342	15	7.567567
OG0000447	HIMB1492_HIMB1492_00774	143	0	133	6	6.993007
OG0000448	AG-920-D05_AG-920-D05_00948	186	1	171	8	8.556149
OG0000449	AAA795-A20_AAA795-A20_01041	122	0	117	4	4.098361
OG0000450	AAA795-D22_AAA795-D22_00202	127	0	125	1	1.574803
OG0000451	AG-430-A11_AG-430-A11_00333	480	0	460	12	4.166667
OG0000452	AG-891-G02_AG-891-G02_00887	487	4	456	16	7.128310
OG0000453	AG-913-M13_AG-913-M13_00266	185	5	171	7	10.000000
OG0000454	AG-917-I17_AG-917-I17_00588	102	2	100	1	3.846154
OG0000455	AG-918-K13_AG-918-K13_00785	207	46	175	19	30.830040
OG0000456	Uisw_114_Uisw_114_00426	44	0	26	15	40.909092
OG0000457	AG-917-M22_AG-917-M22_00564	129	0	114	3	11.627907
OG0000458	AG-900-G16_AG-900-G16_00667	34	5	30	2	23.076923
OG0000459	AG-916-G19_AG-916-G19_01190	294	0	269	9	8.503402
OG0000460	AAA795-A20_AAA795-A20_00764	75	0	75	0	0.000000
OG0000461	AG-903-F09_AG-903-F09_00249	83	2	51	25	40.000000
OG0000462	AG-908-C18_AG-908-C18_00264	179	26	158	10	22.926828
OG0000463	AG-390-C17_AG-390-C17_00416	82	0	82	0	0.000000
OG0000464	AG-899-N21_AG-899-N21_01303	388	5	335	31	14.758269
OG0000465	AG-447-N18_AG-447-N18_00798	480	11	438	22	10.794297
OG0000466	AG-917-J06_AG-917-J06_01249	68	0	62	4	8.823529
OG0000467	AG-447-E19_AG-447-E19_01047	143	0	130	4	9.090909
OG0000468	AG-447-N18_AG-447-N18_00251	53	1	40	9	25.925926
OG0000469	AH-321-N11_AH-321-N11_00232	152	34	146	4	21.505377
OG0000470	HIMB1623_HIMB1623_01584	239	42	168	36	40.213524
OG0000471	AG-349-L17_AG-349-L17_01056	181	5	155	13	16.666666
OG0000472	AH-321-D17_AH-321-D17_01160	61	2	54	4	14.285714
OG0000473	HIMB1485_HIMB1485_00970	152	4	128	17	17.948717
OG0000474	HIMB2304_HIMB2304_00305	172	0	170	1	1.162791
OG0000475	AG-913-F03_AG-913-F03_00693	314	2	284	17	10.126582
OG0000476	AG-919-O02_AG-919-O02_00904	80	0	71	2	11.250000
OG0000477	AG-422-C20_AG-422-C20_01003	342	49	238	73	39.130436
OG0000478	HIMB1409_HIMB1409_01359	333	2	293	23	12.537313
OG0000479	AG-896-C18_AG-896-C18_00470	86	0	81	3	5.813953
OG0000480	HIMB1723_HIMB1723_00279	136	0	132	4	2.941176
OG0000481	AG-447-L03_AG-447-L03_01283	101	4	82	9	21.904762
OG0000482	SAG-MED22_SAG-MED22_00779	134	0	133	1	0.746269
OG0000483	AG-390-I15_AG-390-I15_00953	409	18	358	29	16.159250
OG0000484	AG-390-L03_AG-390-L03_01259	218	0	211	1	3.211009
OG0000485	AG-359-C09_AG-359-C09_00927	156	0	152	3	2.564103
OG0000486	AG-920-D05_AG-920-D05_01056	45	0	42	1	6.666667
OG0000487	AG-892-E08_AG-892-E08_00157	175	1	165	5	6.250000
OG0000488	AG-899-M07_AG-899-M07_01169	62	0	46	13	25.806452
OG0000489	HIMB1602_HIMB1602_01242	109	6	82	14	28.695652
OG0000490	AG-903-F09_AG-903-F09_00913	103	1	73	23	29.807692
OG0000491	AG-894-K14_AG-894-K14_01136	134	0	131	0	2.238806
OG0000492	AG-430-A11_AG-430-A11_00931	173	23	143	24	27.040817
OG0000493	AG-430-A11_AG-430-A11_00986	150	22	143	5	16.860466
OG0000494	AG-912-L11_AG-912-L11_01273	141	4	119	14	17.931034
OG0000495	AG-910-B05_AG-910-B05_01149	159	12	112	32	34.502926
OG0000496	BACL5_MAG-121015-bin10_BACL5_MAG-121015-bin10_00562	336	3	294	25	13.274336
OG0000497	AH-321-A17_AH-321-A17_00974	182	26	124	44	40.384617
OG0000498	AG-426-M05_AG-426-M05_00145	165	3	155	4	7.738095
OG0000499	AG-359-M21_AG-359-M21_00634	201	5	186	8	9.708738
OG0000500	HIMB1492_HIMB1492_01308	50	0	50	0	0.000000
OG0000501	AG-894-P23_AG-894-P23_00012	391	0	381	6	2.557545
OG0000502	AG-447-E19_AG-447-E19_00946	640	17	507	83	22.831051
OG0000503	AG-447-L03_AG-447-L03_00969	48	5	40	7	24.528301
OG0000504	AG-916-J11_AG-916-J11_00370	59	0	52	3	11.864407
OG0000505	AG-899-J23_AG-899-J23_01146	173	5	152	11	14.606742
OG0000506	AG-894-C14_AG-894-C14_01303	101	15	77	15	33.620689
OG0000507	AG-917-K06_AG-917-K06_01257	59	0	44	10	25.423729
OG0000508	AH-321-A17_AH-321-A17_00862	156	12	143	7	14.880953
OG0000509	AG-895-J19_AG-895-J19_01014	187	33	157	17	28.636364
OG0000510	AG-410-L19_AG-410-L19_00266	192	21	157	26	26.291080
OG0000511	AH-287-E17_AH-287-E17_00777	206	0	199	5	3.398058
OG0000512	HIMB1715_HIMB1715_00887	172	16	119	37	36.702129
OG0000513	HIMB1430_HIMB1430_00629	39	0	37	1	5.128205
OG0000514	HIMB2304_HIMB2304_00318	205	0	185	5	9.756098
OG0000515	HIMB1509_HIMB1509_00821	91	7	90	1	8.163265
OG0000516	AG-899-E14_AG-899-E14_00734	179	0	151	16	15.642458
OG0000517	HIMB2304_HIMB2304_00919	98	5	87	5	15.533980
OG0000518	AG-892-F02_AG-892-F02_01218	305	20	258	26	20.615385
OG0000519	AG-390-D02_AG-390-D02_01167	421	7	389	15	9.112149
OG0000520	RS39_RS39_01132	724	0	713	2	1.519337
OG0000521	AG-325-L02_AG-325-L02_01120	128	9	107	16	21.897810
OG0000522	AG-390-G23_AG-390-G23_01059	208	5	170	23	20.187794
OG0000523	AG-390-M14_AG-390-M14_00239	131	3	122	5	8.955224
OG0000524	AG-899-J02_AG-899-J02_01232	290	11	206	50	31.561462
OG0000525	AG-390-G23_AG-390-G23_00324	235	11	192	30	21.951220
OG0000526	HIMB1602_HIMB1602_00784	81	0	66	11	18.518518
OG0000527	AG-430-A11_AG-430-A11_01232	414	4	309	61	26.076555
OG0000528	AG-414-O11_AG-414-O11_00236	145	2	125	12	14.965986
OG0000529	AG-390-M14_AG-390-M14_00235	150	15	140	7	15.151515
OG0000530	AG-359-D09_AG-359-D09_00253	171	0	162	9	5.263158
OG0000531	AG-904-F17_AG-904-F17_00218	179	8	171	3	8.556149
OG0000532	AG-903-O08_AG-903-O08_00512	226	0	220	5	2.654867
OG0000533	AG-422-G03_AG-422-G03_00164	132	8	120	8	14.285714
OG0000534	AAA795-D22_AAA795-D22_00185	95	0	89	2	6.315790
OG0000535	BACL5_MAG-120820-bin39_BACL5_MAG-120820-bin39_00989	138	28	125	9	24.698795
OG0000536	AG-916-N14_AG-916-N14_00073	108	7	106	1	7.826087
OG0000537	AG-898-C07_AG-898-C07_01170	130	24	57	59	62.987015
OG0000538	AG-899-B09_AG-899-B09_00671	191	6	160	18	18.781727
OG0000539	AH-324-K07_AH-324-K07_00259	110	0	98	6	10.909091
OG0000540	SAG-MED08_SAG-MED08_00655	87	0	84	2	3.448276
OG0000541	AG-891-C15_AG-891-C15_00972	85	0	78	2	8.235294
OG0000542	HIMB1483_HIMB1483_00917	152	2	141	6	8.441559
OG0000543	AG-913-C03_AG-913-C03_01313	165	0	138	14	16.363636
OG0000544	AG-470-D02_AG-470-D02_00238	303	7	274	19	11.612904
OG0000545	AG-899-G02_AG-899-G02_00858	122	3	78	34	37.599998
OG0000546	AG-390-C17_AG-390-C17_01350	41	0	39	0	4.878049
OG0000547	AG-447-M10_AG-447-M10_00815	88	6	75	5	20.212767
OG0000548	IMCC9063_IMCC9063_00467	123	0	87	20	29.268293
OG0000549	AG-912-L11_AG-912-L11_00280	130	10	109	14	22.142857
OG0000550	AG-894-F15_AG-894-F15_01157	139	0	132	3	5.035971
OG0000551	AG-917-J06_AG-917-J06_01246	144	0	132	6	8.333333
OG0000552	AG-390-E04_AG-390-E04_00981	180	8	154	16	18.085106
OG0000553	AAA795-A20_AAA795-A20_00762	91	1	80	10	13.043478
OG0000554	HIMB1542_HIMB1542_01111	187	15	130	49	35.643566
OG0000555	AG-917-C08_AG-917-C08_01318	134	3	87	30	36.496349
OG0000556	AG-333-A04_AG-333-A04_00790	509	0	417	55	18.074656
OG0000557	AG-918-G06_AG-918-G06_00941	107	0	103	2	3.738318
OG0000558	AG-404-O18_AG-404-O18_00646	35	3	28	4	26.315790
OG0000559	AG-426-M19_AG-426-M19_00404	109	0	109	0	0.000000
OG0000560	AG-447-L03_AG-447-L03_01266	164	39	124	25	38.916256
OG0000561	AG-349-O05_AG-349-O05_00870	216	98	181	19	42.356689
OG0000562	AG-899-N21_AG-899-N21_01173	446	0	422	17	5.381166
OG0000563	AG-426-M05_AG-426-M05_00440	83	5	70	12	20.454546
OG0000564	AG-447-L03_AG-447-L03_00311	303	1	273	20	10.197369
OG0000565	HIMB1430_HIMB1430_01306	205	12	164	24	24.423964
OG0000566	AG-447-B22_AG-447-B22_00948	69	3	59	4	18.055555
OG0000567	HTCC1002_HTCC1002_01044	320	6	307	7	5.828221
OG0000568	AG-422-G03_AG-422-G03_00960	143	6	107	17	28.187920
OG0000569	HIMB122_HIMB122_01291	145	30	120	19	31.428572
OG0000570	AG-917-J06_AG-917-J06_00762	77	0	73	3	5.194805
OG0000571	AG-457-B14_AG-457-B14_00974	48	0	47	1	2.083333
OG0000572	HIMB1838_HIMB1838_01050	103	8	80	16	27.927927
OG0000573	AG-390-M02_AG-390-M02_00654	125	1	89	19	29.365080
OG0000574	HIMB1782_HIMB1782_00232	342	39	295	33	22.572178
OG0000575	AG-359-C09_AG-359-C09_00929	102	0	102	0	0.000000
OG0000576	AG-359-D09_AG-359-D09_01239	104	3	86	10	19.626167
OG0000577	AG-903-O08_AG-903-O08_00439	207	22	180	20	21.397381
OG0000578	Uisw_116_Uisw_116_00724	50	0	48	1	4.000000
OG0000579	HIMB123_HIMB123_00924	207	4	168	17	20.379147
OG0000580	AG-349-L17_AG-349-L17_00106	304	32	249	40	25.892857
OG0000581	HIMB1723_HIMB1723_00104	372	18	336	20	13.846154
OG0000582	BACL5_MAG-121015-bin10_BACL5_MAG-121015-bin10_01086	292	0	277	6	5.136986
OG0000583	AAA795-D22_AAA795-D22_00703	79	1	79	0	1.250000
OG0000584	HIMB1577_HIMB1577_00131	451	18	386	42	17.697227
OG0000585	AG-422-G03_AG-422-G03_00751	327	0	297	16	9.174312
OG0000586	AG-892-L17_AG-892-L17_01103	518	1	449	38	13.487476
OG0000587	AH-321-N11_AH-321-N11_01128	118	4	99	11	18.852459
OG0000588	AG-447-L03_AG-447-L03_01133	278	11	266	7	7.958477
OG0000589	HIMB1492_HIMB1492_00779	584	6	519	40	12.033898
OG0000590	HIMB140_HIMB140_01280	270	1	232	24	14.391144
OG0000591	HTCC7217_HTCC7217_00810	78	3	59	15	27.160494
OG0000592	AG-422-B22_AG-422-B22_00812	214	9	163	31	26.905830
OG0000593	AG-891-C15_AG-891-C15_01045	118	1	108	7	9.243697
OG0000594	HIMB2304_HIMB2304_00438	87	1	73	7	17.045454
OG0000595	AG-390-C17_AG-390-C17_00643	792	4	762	16	4.271357
OG0000596	BACL5_MAG-121015-bin10_BACL5_MAG-121015-bin10_01263	84	0	83	0	1.190476
OG0000597	AG-892-A22_AG-892-A22_00716	213	16	179	26	21.834061
OG0000598	AG-891-G02_AG-891-G02_00495	113	13	104	6	17.460318
OG0000599	AG-894-P23_AG-894-P23_00894	101	5	81	14	23.584906
OG0000600	AG-426-I10_AG-426-I10_01088	288	0	267	8	7.291667
OG0000601	AG-410-K05_AG-410-K05_00585	176	3	173	1	3.351955
OG0000602	SAG-MED01_SAG-MED01_00001	123	0	102	15	17.073172
OG0000603	AG-390-M14_AG-390-M14_00067	280	40	243	22	24.062500
OG0000604	AG-447-P03_AG-447-P03_00930	200	8	171	21	17.788462
OG0000605	AG-893-P10_AG-893-P10_00389	99	22	94	5	22.314049
OG0000606	AH-324-K09_AH-324-K09_01102	43	0	40	1	6.976744
OG0000607	AG-447-E19_AG-447-E19_00854	123	0	122	1	0.813008
OG0000608	AG-390-D02_AG-390-D02_00623	128	0	106	16	17.187500
OG0000609	AG-899-A06_AG-899-A06_00220	60	0	55	2	8.333333
OG0000610	AG-891-I18_AG-891-I18_01303	97	6	84	10	18.446602
OG0000611	SAG-MED49_SAG-MED49_00604	163	3	156	2	6.024096
OG0000612	AG-893-N07_AG-893-N07_01145	185	36	149	20	32.579185
OG0000613	AG-390-J21_AG-390-J21_00659	205	1	198	6	3.883495
OG0000614	AG-422-C13_AG-422-C13_01118	305	46	291	11	17.094017
OG0000615	AG-913-A04_AG-913-A04_00389	161	5	142	10	14.457831
OG0000616	AG-422-C13_AG-422-C13_00490	459	0	418	22	8.932462
OG0000617	AG-447-E19_AG-447-E19_00037	394	6	368	16	8.000000
OG0000618	AG-422-N15_AG-422-N15_00431	347	0	332	7	4.322767
OG0000619	AG-426-M05_AG-426-M05_00898	141	1	131	7	7.746479
OG0000620	HIMB122_HIMB122_01167	156	2	146	6	7.594937
OG0000621	AG-426-P08_AG-426-P08_00624	330	4	316	6	5.389222
OG0000622	AG-422-C20_AG-422-C20_00283	336	33	274	39	25.745258
OG0000623	AG-912-L11_AG-912-L11_00441	268	9	247	10	10.830325
OG0000624	AG-404-O05_AG-404-O05_00779	112	0	91	14	18.750000
OG0000625	AH-324-J07_AH-324-J07_00423	164	6	128	26	24.705883
OG0000626	HIMB1409_HIMB1409_01236	287	12	224	44	25.083612
OG0000627	AG-422-D23_AG-422-D23_00017	136	31	115	16	31.137724
OG0000628	AG-447-E19_AG-447-E19_00866	79	0	76	2	3.797468
OG0000629	AG-349-L17_AG-349-L17_00069	131	0	130	1	0.763359
OG0000630	AG-916-A16_AG-916-A16_00885	142	13	103	28	33.548386
OG0000631	Uisw_094_Uisw_094_00626	165	1	141	14	15.060241
OG0000632	HIMB1490_HIMB1490_01265	330	10	288	16	15.294118
OG0000633	AG-891-G02_AG-891-G02_01018	264	19	220	20	22.261484
OG0000634	AG-892-L17_AG-892-L17_00019	330	1	319	3	3.625378
OG0000635	AG-905-G04_AG-905-G04_01101	173	0	158	8	8.670520
OG0000636	HIMB140_HIMB140_00327	202	0	186	8	7.920792
OG0000637	HIMB1746_HIMB1746_00895	444	6	407	24	9.555555
OG0000638	AG-422-D23_AG-422-D23_00557	132	0	123	7	6.818182
OG0000639	AG-359-M21_AG-359-M21_00001	73	2	55	12	26.666666
OG0000640	Uisw_114_Uisw_114_01206	168	6	117	29	32.758621
OG0000641	AG-920-D05_AG-920-D05_00987	337	6	302	20	11.953353
OG0000642	HTCC7217_HTCC7217_01132	215	16	173	27	25.108225
OG0000643	AG-913-A04_AG-913-A04_01171	88	0	82	4	6.818182
OG0000644	AG-426-P08_AG-426-P08_00335	78	0	75	2	3.846154
OG0000645	AG-359-D09_AG-359-D09_00262	63	2	59	2	9.230769
OG0000646	AG-390-M14_AG-390-M14_00001	261	0	251	3	3.831418
OG0000647	HIMB1488_HIMB1488_00716	195	0	190	2	2.564103
OG0000648	AG-325-L02_AG-325-L02_00082	182	0	158	20	13.186813
OG0000649	HIMB1492_HIMB1492_01107	459	0	437	13	4.793028
OG0000650	AG-911-G03_AG-911-G03_00816	281	1	257	16	8.865249
OG0000651	AG-894-O09_AG-894-O09_00932	231	0	221	6	4.329004
OG0000652	HIMB1602_HIMB1602_01246	58	4	43	9	30.645161
OG0000653	AG-900-K21_AG-900-K21_00976	144	9	106	29	30.718954
OG0000654	Uisw_136_Uisw_136_01457	214	0	182	17	14.953271
OG0000655	AG-333-A04_AG-333-A04_00710	170	11	133	23	26.519337
OG0000656	AG-430-J21_AG-430-J21_00931	122	0	120	1	1.639344
OG0000657	AG-390-D02_AG-390-D02_01168	71	5	64	5	15.789474
OG0000658	HIMB1505_HIMB1505_01372	293	10	241	32	20.462046
OG0000659	AG-390-G23_AG-390-G23_00949	313	39	251	36	28.693182
OG0000660	HIMB140_HIMB140_00646	295	21	254	28	19.620253
OG0000661	HIMB1662_HIMB1662_01404	110	3	105	3	7.079646
OG0000662	HIMB140_HIMB140_00065	245	33	231	9	16.906475
OG0000663	AG-447-L03_AG-447-L03_01163	114	2	99	7	14.655172
OG0000664	HIMB2187_HIMB2187_01235	201	10	182	13	13.744076
OG0000665	AG-470-D02_AG-470-D02_01079	99	9	92	5	14.814815
OG0000666	AG-359-F04_AG-359-F04_00972	320	18	240	57	28.994083
OG0000667	AAA795-A20_AAA795-A20_00729	141	3	130	9	9.722222
OG0000668	AG-349-L17_AG-349-L17_00520	433	11	353	50	20.495495
OG0000669	AH-324-J07_AH-324-J07_00530	244	1	232	5	5.306122
OG0000670	AG-447-M05_AG-447-M05_00544	108	0	83	13	23.148148
OG0000671	HIMB1490_HIMB1490_01263	256	3	247	3	4.633204
OG0000672	AG-426-P08_AG-426-P08_00031	382	16	368	13	7.537688
OG0000673	AG-430-E20_AG-430-E20_00694	319	37	304	6	14.606742
OG0000674	HIMB1490_HIMB1490_00521	203	3	175	19	15.048544
OG0000675	AG-390-M14_AG-390-M14_00307	645	3	628	7	3.086420
OG0000676	NP1_NP1_01320	183	13	167	7	14.795918
OG0000677	AG-426-M05_AG-426-M05_00386	364	0	334	12	8.241758
OG0000678	HIMB1485_HIMB1485_00237	275	1	247	16	10.507246
OG0000679	AG-893-P10_AG-893-P10_00393	236	10	220	8	10.569106
OG0000680	AG-390-C17_AG-390-C17_00931	60	4	57	1	10.937500
OG0000681	AG-917-I17_AG-917-I17_00507	283	9	256	16	12.328767
OG0000682	AG-905-E10_AG-905-E10_00128	254	2	234	12	8.593750
OG0000683	HIMB1623_HIMB1623_01480	308	11	257	29	19.435738
OG0000684	AG-390-G23_AG-390-G23_01359	227	42	209	11	22.304832
OG0000685	AG-917-K06_AG-917-K06_00150	56	0	48	3	14.285714
OG0000686	AH-287-B07_AH-287-B07_00919	183	43	149	21	34.070797
OG0000687	AG-447-L03_AG-447-L03_01165	183	18	174	2	13.432836
OG0000688	HTCC7214_HTCC7214_00934	124	2	118	4	6.349206
OG0000689	AG-910-B05_AG-910-B05_00941	84	0	79	5	5.952381
OG0000690	AG-390-L03_AG-390-L03_01407	90	0	75	10	16.666666
OG0000691	AG-894-P23_AG-894-P23_00652	145	0	135	3	6.896552
OG0000692	Uisw_116_Uisw_116_01183	147	16	97	28	40.490799
OG0000693	HIMB1490_HIMB1490_01295	102	5	84	12	21.495327
OG0000694	HIMB123_HIMB123_00875	784	1	704	46	10.318471
OG0000695	HIMB1513_HIMB1513_00087	289	106	228	36	42.278481
OG0000696	AG-898-C07_AG-898-C07_00354	801	1	688	62	14.214464
OG0000697	AG-422-C20_AG-422-C20_01218	208	3	189	10	10.426540
OG0000698	AG-349-O05_AG-349-O05_00141	187	9	169	9	13.775510
OG0000699	AG-410-O02_AG-410-O02_00420	155	1	147	4	5.769231
OG0000700	AG-422-C20_AG-422-C20_00831	171	0	167	3	2.339181
OG0000701	HIMB1492_HIMB1492_01335	158	0	146	8	7.594937
OG0000702	AG-913-F03_AG-913-F03_00796	96	2	75	15	23.469387
OG0000703	AG-390-M07_AG-390-M07_01156	167	35	114	44	43.564358
OG0000704	AH-287-E17_AH-287-E17_00398	97	3	91	4	9.000000
OG0000705	AG-359-M21_AG-359-M21_01111	162	25	131	17	29.946524
OG0000706	Uisw_114_Uisw_114_01363	81	2	70	7	15.662651
OG0000707	AH-324-N03_AH-324-N03_01046	207	9	182	15	15.740741
OG0000708	AG-422-G03_AG-422-G03_00844	136	7	127	4	11.188811
OG0000709	AG-390-C17_AG-390-C17_01251	81	10	72	6	20.879122
OG0000710	AG-430-A11_AG-430-A11_00332	141	1	128	7	9.859155
OG0000711	Uisw_121_Uisw_121_00123	34	1	27	3	22.857143
OG0000712	AG-390-D02_AG-390-D02_01014	91	0	81	7	10.989011
OG0000713	AG-410-O02_AG-410-O02_00603	195	3	175	14	11.616161
OG0000714	AG-905-G04_AG-905-G04_01103	96	5	85	6	15.841584
OG0000715	AG-894-O09_AG-894-O09_00014	340	16	284	42	20.224720
OG0000716	Uisw_121_Uisw_121_00697	45	0	30	11	33.333332
OG0000717	AG-390-G23_AG-390-G23_00244	283	86	231	27	37.398373
OG0000718	Uisw_092_Uisw_092_01405	189	8	148	30	24.873096
OG0000719	Uisw_114_Uisw_114_01368	118	0	93	11	21.186441
OG0000720	HIMB1493_HIMB1493_01459	218	14	169	38	27.155172
OG0000721	AG-447-E19_AG-447-E19_01160	256	2	242	5	6.201550
OG0000722	AG-899-J02_AG-899-J02_01198	62	0	54	2	12.903226
OG0000723	AG-447-M10_AG-447-M10_00878	103	0	88	7	14.563107
OG0000724	AG-390-O04_AG-390-O04_01135	113	0	104	2	7.964602
OG0000725	AG-908-C18_AG-908-C18_01168	164	11	126	23	28.000000
OG0000726	AG-422-G03_AG-422-G03_00179	173	0	160	9	7.514451
OG0000727	AG-390-G23_AG-390-G23_00940	513	1	459	36	10.700389
OG0000728	HIMB123_HIMB123_01031	97	0	93	3	4.123711
OG0000729	AG-447-L10_AG-447-L10_01062	86	2	74	7	15.909091
OG0000730	HTCC8051_HTCC8051_00803	122	0	119	2	2.459016
OG0000731	AG-390-M14_AG-390-M14_01154	369	0	342	10	7.317073
OG0000732	AG-390-C17_AG-390-C17_00957	120	35	98	14	36.774193
OG0000733	HIMB1662_HIMB1662_01420	69	0	57	9	17.391304
OG0000734	AG-390-E04_AG-390-E04_00272	428	3	400	17	7.192575
OG0000735	AG-918-K09_AG-918-K09_01066	96	7	83	7	19.417477
OG0000736	HIMB1602_HIMB1602_01203	255	31	172	50	39.860142
